STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00435416,"MOUNT MANSFIELD, VT US",5/6/06,0.19,0,31,55,33,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/7/06,0.12,0,31,39,20,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/8/06,0,0,27,56,33,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/9/06,0,0,25,57,43,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/10/06,0,0,22,64,38,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/11/06,0,0,20,60,44,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/12/06,0,0,17,49,44,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/13/06,0.57,0,15,46,37,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/14/06,0.33,0,11,43,35,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/15/06,0,0,6,47,38,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/16/06,0.16,0,4,44,40,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/17/06,1.33,0,2,42,39,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/18/06,0.87,0,0,53,41,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/19/06,1.45,0,0,52,37,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/20/06,2.16,0,0,40,36,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/21/06,1.18,0,1,40,31,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/22/06,1.18,3.5,4,34,24,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/23/06,0.64,3,6,31,27,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/24/06,0.09,0,2,49,31,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/25/06,0,0,1,64,41,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/26/06,0,0,0,63,51,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/27/06,0.06,0,0,57,49,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/28/06,0,0,1,66,48,65,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/29/06,0,0,0,67,52,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/30/06,0.08,0,0,70,57,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/31/06,0,0,0,75,55,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/1/06,0.18,0,0,65,52,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/2/06,0,0,0,67,50,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/3/06,0.89,0,0,64,44,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/4/06,0.15,0,0,44,41,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/5/06,0.4,0,0,60,40,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/6/06,0,0,0,69,50,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/7/06,0,0,0,70,48,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/8/06,0.21,0,0,49,42,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/9/06,0.31,0,0,50,43,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/10/06,2.85,0,0,49,36,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/11/06,2.47,0,0,43,33,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/12/06,0.34,0,0,50,41,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/13/06,0,0,0,62,48,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/14/06,0.02,0,0,61,49,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/15/06,0.05,0,0,62,48,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/16/06,0,0,0,68,47,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/17/06,0,0,0,68,52,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/18/06,0,0,0,78,60,74,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/19/06,0.61,0,0,74,55,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/20/06,0.85,0,0,67,53,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/21/06,0.3,0,0,60,43,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/22/06,0,0,0,62,51,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/23/06,0.02,0,0,66,54,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/24/06,0,0,0,63,50,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/25/06,0,0,0,70,53,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/26/06,1.9,0,0,67,50,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/27/06,0.94,0,0,69,56,65,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/28/06,0.46,0,0,66,52,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/29/06,0.02,0,0,69,56,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/30/06,1.01,0,0,67,47,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/1/06,0.1,0,0,62,44,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/2/06,0.72,0,0,68,52,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/3/06,0,0,0,68,48,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/4/06,0.01,0,0,69,57,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/5/06,1.41,0,0,66,50,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/6/06,0,0,0,64,45,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/7/06,0,0,0,63,49,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/8/06,0,0,0,68,55,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/9/06,0,0,0,68,52,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/10/06,0,0,0,71,55,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/11/06,0,0,0,68,57,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/12/06,0.14,0,0,63,56,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/13/06,0.02,0,0,69,55,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/14/06,0,0,0,74,59,70,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/15/06,0,0,0,74,61,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/16/06,0,0,0,74,60,73,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/17/06,0,0,0,76,63,75,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/18/06,0.18,0,0,75,58,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/19/06,0,0,0,70,54,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/20/06,0,0,0,73,57,70,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/21/06,0.11,0,0,71,59,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/22/06,0.26,0,0,66,55,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/23/06,0.59,0,0,56,49,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/24/06,0,0,0,65,50,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/25/06,0.13,0,0,67,56,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/26/06,0.32,0,0,69,57,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/27/06,0,0,0,71,62,69,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/28/06,0.26,0,0,72,61,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/29/06,0.02,0,0,68,58,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/30/06,0,0,0,66,50,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",7/31/06,0,0,0,67,51,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/1/06,0.63,0,0,75,61,75,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/2/06,1.05,0,0,75,,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/3/06,0.43,0,0,68,50,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/4/06,0.01,0,0,69,56,65,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/5/06,0,0,0,67,48,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/6/06,0,0,0,66,48,65,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/7/06,0.05,0,0,67,57,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/8/06,0.33,0,0,66,49,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/9/06,0,0,0,63,48,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/10/06,0.09,0,0,67,50,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/11/06,0.23,0,0,54,44,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/12/06,0.12,0,0,55,40,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/13/06,0,0,0,58,43,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/14/06,0,0,0,67,48,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/15/06,0.12,0,0,64,26,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/16/06,0.01,0,0,66,50,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/17/06,0,0,0,66,50,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/18/06,0,0,0,73,54,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/19/06,0,0,0,73,57,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/20/06,2.84,0,0,62,55,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/21/06,0.6,0,0,64,50,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/22/06,0.01,0,0,59,48,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/23/06,0.01,0,0,60,45,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/24/06,0,0,0,54,42,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/25/06,0,0,0,56,42,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/26/06,0,0,0,60,44,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/27/06,0.45,0,0,59,43,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/28/06,0.33,0,0,59,44,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/29/06,0,0,0,60,56,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/30/06,0,0,0,58,47,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/31/06,0,0,0,54,41,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/1/06,0,0,0,61,44,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/2/06,0,0,0,60,45,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/3/06,0.25,0,0,50,39,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/4/06,0.7,0,0,51,46,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/5/06,0.97,0,0,54,48,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/6/06,0.22,0,0,58,48,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/7/06,0,0,0,58,47,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/8/06,0,0,0,64,47,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/9/06,0.17,0,0,64,48,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/10/06,0.03,0,0,48,36,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/11/06,0,0,0,50,36,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/12/06,0,0,0,56,39,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/13/06,0.05,0,0,55,43,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/14/06,0.51,0,0,52,44,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/15/06,0.08,0,0,58,51,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/16/06,0,0,0,62,50,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/17/06,0,0,0,62,49,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/18/06,0,0,0,68,53,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/19/06,0.2,0,0,67,54,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/20/06,0.32,0,0,56,40,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/21/06,0.6,0,0,46,29,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/22/06,0.01,0,0,49,37,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/23/06,0.21,0,0,50,42,50,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/24/06,0.05,0,0,57,50,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/25/06,0.17,0,0,55,34,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/26/06,0.09,,,,,,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/27/06,0.09,0,0,56,35,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/28/06,0,0,0,55,47,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/29/06,1.95,0,0,51,34,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/30/06,0.02,0,0,43,29,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/1/06,0.67,0,0,44,37,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/2/06,0.56,0,0,41,39,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/3/06,0.03,0,0,54,39,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/4/06,0.09,0,0,53,48,52,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/5/06,1.27,0,0,53,28,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/6/06,0.03,0,0,44,28,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/7/06,0,0,0,51,34,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/8/06,0,0,0,58,42,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/9/06,0,0,0,60,48,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/10/06,0,0,0,54,41,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/11/06,0,0,0,44,36,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/12/06,0.53,0,0,49,40,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/13/06,0.25,0,0,44,21,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/14/06,0,0,0,40,27,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/15/06,0.03,0.3,0,36,23,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/16/06,0,0,0,44,28,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/17/06,0.03,0,0,41,32,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/18/06,0.72,0,0,44,32,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/19/06,0,0,0,49,40,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/20/06,1.54,0,0,49,35,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/21/06,2.18,8,5,37,19,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/22/06,0,0,4,30,19,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/23/06,0.4,0.5,4,34,27,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/24/06,0.6,2,6,31,26,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/25/06,2.13,11,17,28,26,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/26/06,0.53,2.5,19,28,23,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/27/06,0,0,18,31,21,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/28/06,0.89,0,13,40,24,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/29/06,1.6,4,21,42,23,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/30/06,0.32,1.5,24,27,20,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/31/06,0.03,0,21,46,27,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/1/06,0.16,0,18,45,27,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/2/06,0.14,0,18,34,22,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/3/06,0.02,0,18,24,17,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/4/06,0,0,18,21,15,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/5/06,0,0,18,25,18,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/6/06,0.02,0,17,36,23,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/7/06,0,0,17,40,33,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/8/06,0.27,0,16,41,35,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/9/06,0.06,0,12,46,40,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/10/06,0.01,0,10,44,29,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/11/06,0,0,10,45,29,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/12/06,0.61,0,8,46,39,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/13/06,0.12,0,4,45,39,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/14/06,0.7,0,1,46,39,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/15/06,0.25,0,1,42,39,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/16/06,0.02,0,1,50,41,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/17/06,1.08,0,0,54,35,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/18/06,0,0,0,54,22,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/19/06,0,0,0,25,20,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/20/06,0.18,0.5,1,20,13,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/21/06,0,0,0,27,12,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/22/06,0,0,0,41,17,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/23/06,0,0,0,45,30,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/24/06,0,0,0,44,31,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/25/06,0,0,0,46,31,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/26/06,0,0,0,41,37,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/27/06,0,0,0,43,38,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/28/06,0.07,0,0,39,31,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/29/06,0,0,0,46,29,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/30/06,0,0,0,49,42,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/1/06,1.1,0,0,49,30,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/2/06,0.65,0.5,0,36,16,16,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/3/06,0.07,0.2,1,26,11,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/4/06,0.4,7,6,20,8,8,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/5/06,0.08,2,8,12,2,9,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/6/06,0,0,7,19,9,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/7/06,0.26,3,10,25,16,16,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/8/06,0.53,5,13,25,-9,0,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/9/06,0.05,0.5,13,17,0,16,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/10/06,0,0,10,24,16,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/11/06,0.15,1.5,10,27,21,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/12/06,0,0,9,31,18,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/13/06,0.11,0,9,35,21,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/14/06,0,0,6,36,29,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/15/06,0.08,0.3,6,38,30,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/16/06,0.51,3,9,32,23,23,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/17/06,0,0,7,34,23,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/18/06,0,0,6,33,20,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/19/06,0.23,4.5,10,21,14,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/20/06,0,0,10,24,11,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/21/06,0,0,10,23,19,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/22/06,0,0,10,32,14,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/23/06,1.24,0,8,37,20,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/24/06,0.38,2,10,31,22,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/25/06,0,0,11,24,19,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/26/06,0.57,2.5,14,29,22,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/27/06,0.17,1,15,25,9,9,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/28/06,0.22,2,16,17,7,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/29/06,0,0,16,14,-1,6,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/30/06,0.9,8,22,20,5,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/31/06,0.11,0.5,23,21,8,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/1/07,0.35,1,22,32,16,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/2/07,0.34,1,23,32,13,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/3/07,0,0,22,24,12,23,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/4/07,0,0,22,33,23,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/5/07,0.02,0,20,42,31,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/6/07,1.75,0,18,47,36,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/7/07,0,0,14,36,18,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/8/07,0.5,1,14,34,19,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/9/07,0.03,0.5,15,27,15,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/10/07,0.22,6,20,18,-1,-1,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/11/07,0.17,1.5,20,15,-7,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/12/07,0.04,0,19,26,12,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/13/07,0.39,1,20,32,12,12,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/14/07,0.2,2,21,21,8,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/15/07,0.59,3,24,26,11,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/16/07,0.18,1.5,28,27,-6,-6,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/17/07,0.13,1,26,-6,-23,-10,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/18/07,0,0,26,14,-12,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/19/07,0.26,4,26,17,11,16,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/20/07,0.93,10.5,35,16,-8,-8,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/21/07,0,0,35,1,-14,-1,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/22/07,0.18,0.5,35,21,-4,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/23/07,0,0,34,17,4,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/24/07,0.21,5,37,14,8,10,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/25/07,0,0,36,10,-14,-14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/26/07,0.21,1.5,36,-14,-23,-18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/27/07,0,0,36,7,-20,5,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/28/07,0,0,36,20,4,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/29/07,0,0,35,14,-6,-1,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/30/07,0,0,35,-1,-16,-4,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/31/07,0.05,0.5,36,6,-4,6,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/1/07,0.1,0.5,39,11,4,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/2/07,0,0,39,18,9,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/3/07,0.56,7,45,18,0,5,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/4/07,0.08,1.5,45,5,-7,-4,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/5/07,0.19,0.5,42,-4,-17,-13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/6/07,0.02,0,41,2,-15,-1,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/7/07,0.1,2,41,0,-10,-4,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/8/07,0.48,6,46,1,-6,0,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/9/07,0.51,7.5,53,2,-13,-7,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/10/07,0.11,1.5,54,8,-8,6,,,,,,
