"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-04","2.1"," 1751",,"0.0",,,,"15.0","4.4",,"  190","  190","7.2","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-05","0.5"," 0015",,"0.0",,,,"18.9","2.2",,"  160","  160","3.6","4.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-06","1.7"," 1733",,"9.9",,,,"13.9","3.3",,"  190","  200","10.3","14.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-07","3.8"," 2105",,"0.5",,,,"11.1","8.3",,"  260","  240","8.0","13.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-08","1.8"," 1230",,"0.8",,,,"8.3","-2.8",,"  330","  270","7.2","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-09","2.9"," 1855",,"13.5",,,,"4.4","-6.1",,"  210","  190","10.7","16.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-10","3.4"," 1459",,"1.8",,,,"7.2","-0.6",,"  310","  300","8.0","13.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-11","2.6"," 0942",,"0.3",,,,"0.6","-2.8",,"  310","  310","6.7","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-12","0.0"," 1301",,"0.0",,,,"8.3","-7.2",,"  200","  210","2.7","4.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-13","0.9"," 2326",,"0.0",,,,"15.0","-3.3",,"  190","  190","5.8","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-14","2.8"," 1441",,"0.0",,,,"15.0","-3.3",,"  310","  260","6.7","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-15","0.2"," 1228",,"23.9",,,,"6.1","-3.9",,"  190","  190","3.6","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-16","2.5"," 1302",,"31.5",,,,"15.6","5.0",,"  190","  190","8.0","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-17","1.7"," 2340",,"1.0",,,,"5.6","-0.6",,"  320","  310","5.8","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-18","2.1"," 0539",,"0.5",,,,"-0.6","-8.3",,"  310","  310","8.9","12.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-19","1.7"," 1251",,"0.0",,,,"3.3","-7.8",,"  200","  200","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-20","1.0"," 1033",,"0.0",,,,"9.4","-3.9",,"  200","  210","5.8","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-21","1.1"," 1140",,"0.0",,,,"12.8","1.1",,"  200","  200","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-22","4.1"," 2338",,"9.1",,,,"3.9","-4.4",,"  310","  320","10.7","15.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-23","2.9"," 0003",,"0.3",,,,"-4.4","-15.0",,"  310","  300","9.8","14.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-24","0.9"," 2127",,"2.3",,,,"-3.3","-15.6",,"  310","  330","8.0","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-25","3.0"," 0558",,"0.0",,,,"-2.8","-12.8",,"  200","  210","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-26","0.3"," 0043",,"0.5",,,,"-2.8","-9.4",,"  210","  210","3.1","4.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-27","0.8"," 2359",,"1.5",,,,"1.1","-13.9",,"  210","  200","4.0","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-28","1.7"," 0244",,"3.3",,,,"7.2","0.6",,"  200","  210","4.5","6.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-29","5.8"," 1453",,"0.3",,,,"15.6","6.7",,"  180","  210","11.6","19.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-11-30","1.7"," 0037",,"20.1",,,,"14.4","1.1",,"  200","  190","8.0","12.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-01","0.8"," 1256",,"0.0",,,,"2.8","-1.1",,"   40","  340","3.6","6.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-02","1.9"," 2205",,"6.1",,,,"1.1","-4.4",,"  290","  300","6.3","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-03","3.5"," 2034",,"0.5",,,,"-2.8","-6.7",,"  260","  260","6.7","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-04","1.1"," 0127",,"0.3",,,,"-2.2","-6.7",,"  210","  200","5.4","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-05","1.5"," 0925",,"0.0",,,,"0.6","-5.0",,"  300","  310","6.3","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-06","0.9"," 2059",,"0.3",,,,"-2.8","-6.7",,"  300","  290","6.3","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-07","3.6"," 1352",,"0.3",,,,"-5.6","-11.7",,"  310","  310","10.3","14.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-08","0.4"," 0005",,"0.0",,,,"-5.0","-17.8",,"  340","  340","5.4","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-09","1.3"," 1942",,"5.8",,,,"-3.3","-16.1",,"  310","  300","7.6","12.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-10","3.0"," 1356",,"0.3",,,,"0.6","-7.8",,"  210","  210","6.7","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-11","1.2"," 1849",,"0.0",,,,"0.6","-10.6",,"  210","  210","4.0","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-12","2.3"," 1347",,"0.0",,,,"-3.3","-16.7",,"  350","   20","7.6","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-13","1.2"," 1723",,"0.0",,,,"-9.4","-22.2",,"  320","  320","5.4","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-14","0.4"," 1345",,"0.0",,,,"-8.9","-26.1",,"   20","   20","3.6","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-15","0.4"," 1045",,"0.0",,,,"-5.6","-25.6",,"   10","  160","2.7","3.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-16","0.2"," 0249",,"19.1",,,,"-2.2","-8.3",,"  200","  200","3.1","4.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-17","2.0"," 1840",,"0.3",,,,"-0.6","-3.3",,"  210","  250","5.4","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-18","1.1"," 0324",,"0.0",,,,"-1.1","-3.3",,"  190","  200","4.0","5.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-19","1.8"," 2352",,"0.8",,,,"-3.3","-7.2",,"  210","  210","6.3","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-20","3.4"," 1823",,"1.0",,,,"-2.8","-10.6",,"  350","  320","7.6","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-21","0.8"," 2351",,"0.8",,,,"-5.6","-25.0",,"  310","  310","5.4","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-22","1.8"," 0136",,"0.0",,,,"-1.1","-20.0",,"  320","  310","7.6","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-23","2.1"," 1002",,"4.6",,,,"2.8","-1.1",,"  210","  210","6.3","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-24","0.3"," 0444",,"0.0",,,,"3.3","0.0",,"  270","  260","4.0","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-25","0.7"," 1509",,"12.2",,,,"5.0","0.6",,"  190","  200","3.1","4.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-26","2.8"," 2117",,"6.4",,,,"2.8","-5.6",,"  330","  340","8.9","12.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-27","3.3"," 0745",,"0.0",,,,"-3.9","-15.0",,"  340","  340","10.7","16.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-28","0.5"," 1917",,"0.0",,,,"0.0","-16.7",,"  120","  130","3.1","4.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-29","1.0"," 2315",,"10.7",,,,"5.6","-1.7",,"  350","  350","6.7","8.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-30","4.9"," 0911",,"1.0",,,,"0.6","-11.7",,"  340","  340","10.3","13.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2005-12-31","0.1"," 1210",,"0.0",,,,"-6.7","-16.7",,"   20","   20","2.2","3.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-01","0.1",," 2253","0.0",,,,"-2.7","-7.1",,"  350","  360","2.2","2.7","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-02","0.1",," 1215","0.0",,,,"1.7","-7.7",,"   30","   30","3.1","4.0","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-03","0.1",," 1301","0.0",,,,"0.6","-11.6",,"  340","  340","2.2","2.7","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-04","1.3",," 2046","0.8",,,,"1.1","-12.1",,"  200","  180","5.8","7.6","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-05","0.8",," 2227","4.1",,,,"-0.5","-2.7",,"  360","  350","4.5","6.3","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-06","3.6",," 1034","0.3",,,,"-0.5","-9.9",,"  360","  360","6.7","9.8","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-07","0.5",," 0107","0.0",,,,"-6.6","-16.0",,"   10","  360","3.1","4.0","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-08","0.2",," 0746","0.0",,,,"-1.0","-14.3",,"  190","  190","3.1","3.1","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-09","1.9",," 0629","1.5",,,,"3.3","-6.6",,"  330","  190","6.7","9.8","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-10","1.1",," 0412","0.0",,,,"2.8","-8.8",,"  300","  300","6.7","9.4","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-11","0.4",," 1454","4.8",,,,"7.8","-11.0",,"  190","  190","3.6","5.4","    1","    1",,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-12","1.9",," 0506","3.0",,,,"6.1","-2.7",,"  210","  230","6.3","9.4","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-13","0.4",," 1225","0.0",,,,"8.9","-4.3",,"  190","  200","3.1","4.0","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-14","2.8",," 2359","15.7",,,,"7.2","-6.0",,"  340","  330","10.3","16.1","    1","    1",,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-15","6.8",," 0808","0.0",,,,"-6.0","-17.1",,"  340","  340","13.4","19.7","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-16","1.8",," 1306","0.0",,,,"-9.3","-17.7",,"  350","  340","7.6","10.3",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-17","1.3",," 2330","0.5",,,,"0.0","-17.7",,"  200","  210","6.3","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-18","3.5",," 1931","40.4",,,,"6.7","-0.5",,"  250","  260","12.5","21.5","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-19","1.9",," 0226","0.0",,,,"1.7","-3.8",,"  210","  260","9.8","17.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-20","0.9",," 1422","0.0",,,,"8.9","-4.3",,"  190","  190","5.4","6.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-21","3.2",," 1502","2.3",,,,"13.9","-6.6",,"  320","  330","12.5","16.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-22","0.7",," 0140","0.0",,,,"-2.1","-11.6",,"  340","  300","5.4","8.1",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-23","0.5",," 1506","3.3",,,,"-0.5","-8.2",,"  200","  190","3.1","4.5","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-24","0.4",," 1213","0.5",,,,"1.1","-6.6",,"  210","  210","4.5","6.3","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-25","1.1",," 2343","1.3",,,,"1.1","-6.0",,"  340","  330","6.3","8.1","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-26","3.4",," 1340","0.0",,,,"-2.1","-15.5",,"  340","  330","7.6","10.7","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-27","0.5",," 2049","0.0",,,,"-0.5","-21.0",,"  200","  330","2.2","4.0","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-28","2.1",," 1433","0.0",,,,"8.3","-11.6",,"  210","  220","6.3","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-29","0.9",," 0122","3.0",,,,"3.3","-1.0",,"  310","  310","5.4","7.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-30","1.0",," 1352","3.0",,,,"3.3","0.0",,"  210","  200","4.0","5.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-01-31","1.0",," 2129","4.1",,,,"2.2","-0.5",,"  350","  350","5.4","7.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-01","1.6",," 0009","0.0",,,,"0.0","-2.7",,"  350","  340","5.4","8.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-02","0.8",," 1306","0.0",,,,"3.9","-4.9",,"  210","  260","4.0","6.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-03","2.0",," 0630","19.3",,,,"7.8","0.6",,"  200","  150","6.7","11.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-04","1.3",," 0010","4.6",,,,"7.2","-1.6",,"  210","  230","6.7","9.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-05","1.9",," 2355","14.7",,,,"7.8","-0.5",,"  200","  210","7.6","11.6","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-06","3.8",," 1441","3.3",,,,"-0.5","-6.6",,"  210","  210","10.3","16.1","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-07","2.2",," 0328","0.3",,,,"-6.0","-9.9",,"  300","  330","6.7","9.4","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-08","2.5",," 1156","0.0",,,,"-7.7","-14.3",,"  310","  310","6.7","8.9",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-09","1.5",," 1700","0.0",,,,"-8.2","-16.6",,"  350","  360","6.3","9.4","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-10","1.7",," 1037","0.0",,,,"-10.5","-20.5",,"  330","  340","6.3","7.6","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-11","0.3",," 1422","0.0",,,,"-4.9","-23.8",,"  360","  360","2.7","3.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-12","2.2",," 1642","0.0",,,,"-6.6","-17.7",,"  330","  330","6.7","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-13","1.7",," 1609","0.0",,,,"-2.7","-18.2",,"  210","  190","6.3","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-14","2.9",," 0022","0.5",,,,"1.1","-3.8",,"  200","  200","6.3","9.8","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-15","2.1",," 1043","0.0",,,,"10.6","-0.5",,"  200","  190","8.1","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-16","1.1",," 1356","0.0",,,,"5.0","-2.1",,"   10","   10","4.5","6.3","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-17","3.5",," 1139","7.6",,,,"8.9","-10.5",,"  260","  250","10.7","21.0","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-18","3.6",," 1153","0.0",,,,"-10.5","-18.8",,"  320","  340","9.8","13.4","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-19","2.6",," 1008","0.0",,,,"-6.0","-16.6",,"  300","  300","7.2","11.6",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-20","2.5",," 0151","0.0",,,,"-3.2","-8.2",,"  220","  200","5.8","10.7",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-21","1.8",," 1253","0.3",,,,"-1.0","-8.8",,"  210","  210","5.4","7.2","    1","    1",,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-22","1.0",," 1158","0.5",,,,"0.6","-10.5",,"  190","  190","5.8","7.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-23","0.9",," 1657","0.0",,,,"3.9","-6.6",,"  330","  320","5.4","6.7","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-24","3.5",," 1457","1.0",,,,"-1.0","-12.7",,"  330","  320","10.3","14.3","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-25","1.4",," 2346","4.3",,,,"-8.8","-16.6",,"  330","  330","6.3","8.9","    1","    1",,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-26","4.5",," 1341","0.3",,,,"-10.5","-18.8",,"  310","  320","9.8","13.4",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-27","4.4",," 2013","0.0",,,,"-10.5","-17.7",,"  310","  300","9.8","14.3",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-02-28","3.7",," 2252","0.3",,,,"-7.7","-13.8",,"  310","  340","9.4","13.4",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-01","3.0",," 1700","0.0",,,,"-3.2","-16.6",,"  250","  240","6.3","10.3",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-02","2.6",," 2121","0.0",,,,"-0.5","-9.3",,"  340","  350","7.2","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-03","4.2",," 1920","0.3",,,,"-7.7","-12.7",,"  310","  300","9.8","14.8",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-04","2.4",," 1242","0.5",,,,"-2.7","-8.2",,"  320","  310","10.7","13.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-05","4.3",," 0929","0.0",,,,"-1.6","-6.0",,"  340","  340","10.3","13.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-06","2.0",," 0200","0.0",,,,"0.6","-10.5",,"  360","  330","5.4","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-07","1.6",," 1624","0.0",,,,"0.6","-11.0",,"  350","  340","6.3","7.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-08","0.5",," 1318","0.0",,,,"1.7","-15.5",,"   50","   30","3.1","4.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-09","3.6",," 1206","2.8",,,,"3.9","-3.2",,"  200","  190","10.3","14.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-10","2.6",," 2335","3.0",,,,"11.7","2.2",,"  320","  300","9.8","14.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-11","3.6",," 0029","0.0",,,,"8.9","-3.2",,"  310","  310","10.3","14.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-12","0.5",," 1314","3.0",,,,"12.8","-5.5",,"  200","  210","5.4","7.6","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-13","0.7",," 0010","9.9",,,,"6.1","-0.5",,"  120","  260","4.5","6.3","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-14","3.3",," 2222","3.6",,,,"9.4","0.0",,"  240","  200","8.9","14.3","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-15","5.0",," 0704","0.5",,,,"0.0","-5.5",,"  310","  330","10.7","14.3","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-16","3.7",," 1242","0.3",,,,"-2.7","-6.6",,"  320","  300","9.4","12.5","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-17","3.8",," 1400","0.0",,,,"-4.9","-9.3",,"  310","  320","6.7","10.7",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-18","2.5",," 1530","0.0",,,,"-5.5","-10.5",,"  310","  300","7.2","8.1","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-19","2.5",," 1206","0.3",,,,"-4.3","-9.3",,"  310","  310","6.7","9.8","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-20","3.4",," 1556","0.0",,,,"-5.5","-12.1",,"  330","  320","8.1","12.5","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-21","3.0",," 0609","0.0",,,,"-0.5","-6.0",,"  350","  320","6.7","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-22","2.6",," 1248","0.0",,,,"1.7","-3.8",,"  310","  340","6.7","9.4",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-23","1.6",," 1135","0.0",,,,"6.7","-1.6",,"  340","   10","6.7","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-24","0.3",," 1523","0.0",,,,"7.8","0.0",,"  200","  190","2.7","3.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-25","0.5",," 1608","0.0",,,,"8.3","0.0",,"  360","  360","4.0","5.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-26","1.5",," 1420","0.0",,,,"5.0","-3.2",,"  340","  320","7.6","9.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-27","3.2",," 1200","0.0",,,,"7.2","-3.8",,"  330","  330","8.1","11.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-28","1.1",," 1502","0.0",,,,"11.1","-6.6",,"  330","  340","5.8","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-29","1.1",," 1441","0.0",,,,"14.4","-6.6",,"  310","  320","6.7","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-30","0.5",," 1219","0.0",,,,"16.7","-3.8",,"  200","  230","5.4","7.2",,,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-03-31","1.7",," 1317","0.0",,,,"22.2","-3.8",,"  210","  200","8.1","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-04-01","1.5",," 1149","10.2",,,,"19.4","4.4",,"  260","  280","6.7","10.3","    1",,,,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-04-02","3.8",," 1504","0.0",,,,"8.9","-2.7",,"  330","  350","8.1","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-04-03","2.5",," 1824","1.8",,,,"12.2","-3.2",,"  190","  200","9.4","18.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2006-04-04","1.6",," 1402","28.7",,,,"5.0","-2.1",,"  330","  340","6.3","8.9","    1","    1",,,,
